@Relation EEG_Data_Training

@ATTRIBUTE AF3 NUMERIC
@ATTRIBUTE F7 NUMERIC
@ATTRIBUTE F3 NUMERIC
@ATTRIBUTE FC5 NUMERIC
@ATTRIBUTE T7 NUMERIC
@ATTRIBUTE P7 NUMERIC
@ATTRIBUTE O1 NUMERIC
@ATTRIBUTE O2 NUMERIC
@ATTRIBUTE P8 NUMERIC
@ATTRIBUTE T8 NUMERIC
@ATTRIBUTE FC6 NUMERIC
@ATTRIBUTE F4 NUMERIC
@ATTRIBUTE F8 NUMERIC
@ATTRIBUTE AF4 NUMERIC
@ATTRIBUTE eyeDetection {0,1}

@DATA
4335.38, 3990.26, 4278.97, 4143.59, 4331.28, 4605.64, 4069.74, 4607.18, 4203.59, 4240.51, 4192.82, 4296.41, 4640.51, 4413.33, 1
4283.08, 4021.54, 4250.77, 4115.38, 4335.9, 4616.41, 4048.72, 4612.31, 4197.95, 4224.1, 4186.15, 4254.36, 4603.59, 4334.87, 1
4358.46, 3977.95, 4278.46, 4114.87, 4328.72, 4617.44, 4094.36, 4623.59, 4209.74, 4234.36, 4247.69, 4320, 4671.79, 4424.62, 1
4274.36, 4004.1, 4236.92, 4085.64, 4343.59, 4627.18, 4118.97, 4632.82, 4224.1, 4237.44, 4195.38, 4274.36, 4620.51, 4335.9, 1
4283.08, 3999.49, 4261.03, 4117.95, 4330.77, 4618.97, 4062.56, 4622.56, 4198.97, 4229.74, 4202.05, 4280, 4610.26, 4353.33, 0
4288.21, 3996.92, 4249.74, 4120, 4328.72, 4597.44, 4077.95, 4607.18, 4191.79, 4226.15, 4204.1, 4283.59, 4606.15, 4349.23, 0
4284.62, 3991.28, 4266.15, 4124.62, 4320, 4615.9, 4045.13, 4614.36, 4195.38, 4212.31, 4184.1, 4278.97, 4599.49, 4334.36, 1
4305.13, 4004.1, 4278.97, 4137.44, 4340, 4602.56, 4087.69, 4635.9, 4220, 4235.38, 4218.46, 4291.79, 4630.77, 4377.95, 0
4287.18, 4010.26, 4256.41, 4114.87, 4328.72, 4617.44, 4076.92, 4597.44, 4188.72, 4227.18, 4177.44, 4271.79, 4591.28, 4347.18, 0
4272.82, 3988.21, 4244.1, 4103.08, 4327.69, 4618.97, 4058.46, 4626.15, 4202.56, 4231.79, 4205.13, 4267.69, 4606.67, 4341.54, 0
4281.03, 3991.79, 4263.08, 4094.36, 4334.87, 4617.44, 4085.64, 4622.05, 4199.49, 4223.08, 4204.62, 4280, 4589.74, 4352.31, 0
4330.26, 4047.69, 4265.64, 4112.82, 4349.74, 4625.13, 4106.15, 4626.67, 4224.62, 4244.62, 4232.31, 4299.49, 4635.38, 4394.87, 1
4289.23, 4004.62, 4255.38, 4092.82, 4342.56, 4633.33, 4088.21, 4633.33, 4220, 4249.74, 4210.77, 4275.9, 4606.15, 4350.26, 0
4289.74, 3947.18, 4249.23, 4094.36, 4328.72, 4608.21, 4100.51, 4638.97, 4224.1, 4252.82, 4247.18, 4309.23, 4663.59, 4374.36, 1
4327.18, 4043.08, 4281.03, 4151.79, 4342.05, 4609.23, 4051.79, 4594.87, 4181.03, 4194.36, 4161.03, 4275.9, 4548.21, 4351.79, 1
4301.54, 3990.77, 4270.26, 4125.64, 4326.67, 4625.13, 4065.13, 4620.51, 4205.64, 4238.46, 4215.9, 4283.59, 4616.92, 4360.51, 0
4427.18, 4084.62, 4312.31, 4170.26, 4329.23, 4596.92, 4051.28, 4602.56, 4186.67, 4220, 4221.54, 4320, 4654.36, 4477.95, 0
4285.64, 3991.79, 4246.67, 4091.28, 4335.38, 4618.97, 4102.05, 4627.18, 4215.38, 4223.08, 4181.54, 4277.95, 4614.87, 4344.1, 1
4296.92, 4005.64, 4262.05, 4122.56, 4328.21, 4603.59, 4072.82, 4587.18, 4174.87, 4213.33, 4145.13, 4279.49, 4605.13, 4355.9, 0
4326.67, 4045.13, 4263.08, 4107.69, 4344.62, 4622.05, 4103.59, 4619.49, 4212.82, 4240, 4230.77, 4295.9, 4636.41, 4389.74, 1
4260.51, 3978.97, 4235.9, 4102.05, 4342.56, 4605.64, 4062.56, 4595.38, 4186.67, 4222.05, 4193.33, 4266.15, 4598.97, 4341.03, 1
4285.64, 4004.62, 4264.1, 4115.38, 4320, 4615.9, 4071.79, 4608.72, 4201.03, 4224.62, 4162.56, 4271.79, 4584.1, 4352.31, 0
4291.28, 4018.97, 4271.79, 4139.49, 4348.21, 4628.21, 4083.08, 4604.62, 4205.13, 4246.67, 4206.15, 4278.97, 4608.72, 4344.1, 1
4279.49, 3983.08, 4260.51, 4110.77, 4322.56, 4612.82, 4075.9, 4604.1, 4203.08, 4234.87, 4204.1, 4278.97, 4588.21, 4335.38, 0
4298.46, 4003.59, 4260, 4121.03, 4321.03, 4602.56, 4071.79, 4591.28, 4180, 4212.82, 4148.72, 4281.54, 4605.64, 4355.9, 0
4306.67, 4028.72, 4269.74, 4129.23, 4348.72, 4624.62, 4071.28, 4609.74, 4193.33, 4224.62, 4198.97, 4275.9, 4595.9, 4353.85, 0
4245.13, 4023.59, 4250.26, 4135.9, 4344.62, 4613.85, 4050.77, 4577.95, 4163.59, 4180.51, 4130.77, 4243.08, 4489.23, 4269.23, 0
4248.21, 3965.64, 4252.31, 4102.56, 4332.31, 4628.72, 4072.31, 4609.74, 4197.44, 4195.9, 4154.87, 4258.97, 4528.21, 4297.44, 0
4284.1, 4003.08, 4261.03, 4113.85, 4336.92, 4615.38, 4075.38, 4598.46, 4181.54, 4226.67, 4203.59, 4274.36, 4600, 4363.59, 1
4277.95, 4005.64, 4249.74, 4103.59, 4343.08, 4613.85, 4050.26, 4596.92, 4183.59, 4226.67, 4203.59, 4278.46, 4623.59, 4347.69, 1
4273.33, 3996.92, 4257.95, 4109.74, 4340.51, 4626.67, 4089.23, 4617.95, 4196.92, 4210.77, 4199.49, 4274.87, 4585.64, 4326.15, 0
4389.23, 4082.05, 4284.62, 4159.49, 4330.26, 4590.26, 4058.97, 4582.05, 4171.28, 4204.1, 4163.08, 4304.62, 4627.18, 4434.36, 0
4289.74, 3997.95, 4259.49, 4117.44, 4323.08, 4607.69, 4047.18, 4608.72, 4188.72, 4226.67, 4189.23, 4282.05, 4595.9, 4352.82, 0
4418.46, 4031.28, 4309.74, 4149.23, 4356.92, 4624.1, 4070.77, 4602.05, 4207.18, 4270.26, 4243.59, 4323.59, 4682.56, 4466.15, 1
4306.67, 4011.28, 4274.87, 4113.33, 4347.69, 4623.59, 4078.97, 4617.95, 4210.26, 4239.49, 4222.05, 4287.18, 4614.36, 4372.31, 0
4285.64, 3961.54, 4228.72, 4104.1, 4325.64, 4609.23, 4067.18, 4598.46, 4190.26, 4226.15, 4176.41, 4270.26, 4608.21, 4366.67, 1
4314.36, 4008.21, 4280.51, 4124.62, 4324.1, 4603.59, 4061.03, 4600, 4184.1, 4226.15, 4207.69, 4291.28, 4609.23, 4372.31, 0
4482.56, 4132.31, 4308.21, 4168.72, 4330.77, 4583.59, 4068.72, 4588.72, 4185.13, 4237.95, 4282.05, 4349.23, 4744.62, 4535.38, 0
4348.72, 4003.59, 4285.64, 4123.08, 4356.92, 4626.67, 4080, 4612.82, 4205.64, 4259.49, 4220.51, 4300.51, 4631.28, 4401.03, 1
4287.69, 3992.82, 4261.54, 4107.18, 4331.28, 4616.92, 4055.9, 4628.72, 4212.31, 4232.82, 4204.1, 4282.05, 4604.1, 4351.79, 0
4292.31, 3987.18, 4277.44, 4097.44, 4328.72, 4610.77, 4070.77, 4620.51, 4195.9, 4230.26, 4203.59, 4292.82, 4590.77, 4359.49, 0
4277.95, 3970.77, 4258.46, 4098.97, 4331.28, 4615.38, 4074.87, 4630.77, 4207.18, 4227.18, 4198.97, 4279.49, 4591.28, 4329.74, 0
4292.31, 3985.64, 4261.03, 4109.23, 4321.54, 4616.92, 4076.92, 4621.03, 4215.38, 4241.03, 4208.21, 4288.72, 4599.49, 4362.05, 0
4302.05, 4004.62, 4280, 4109.74, 4344.62, 4626.67, 4085.13, 4620.51, 4199.49, 4233.85, 4213.33, 4297.95, 4604.62, 4360, 0
4286.15, 4027.18, 4261.03, 4110.77, 4348.21, 4628.72, 4120, 4628.21, 4214.36, 4233.33, 4220.51, 4297.95, 4620, 4353.85, 1
4305.13, 4007.18, 4247.69, 4133.33, 4344.1, 4623.59, 4075.38, 4590.77, 4178.46, 4236.41, 4198.97, 4288.72, 4601.03, 4376.41, 0
4277.95, 3994.87, 4263.59, 4122.05, 4330.77, 4618.97, 4084.1, 4618.97, 4207.69, 4226.67, 4195.38, 4276.92, 4590.77, 4341.54, 0
4269.23, 3975.9, 4236.41, 4104.62, 4325.64, 4604.62, 4073.33, 4603.08, 4191.28, 4221.03, 4187.69, 4269.23, 4582.05, 4325.64, 0
4390.77, 4067.69, 4295.9, 4149.23, 4323.59, 4602.05, 4060.51, 4609.74, 4188.21, 4224.1, 4213.33, 4307.69, 4626.67, 4448.21, 0
4295.38, 4033.33, 4259.49, 4135.38, 4327.69, 4580, 4069.74, 4602.05, 4191.28, 4221.54, 4166.67, 4272.82, 4595.9, 4353.33, 0
4293.33, 4002.05, 4250.26, 4121.54, 4324.62, 4600, 4060, 4595.38, 4179.49, 4197.95, 4183.59, 4262.05, 4577.95, 4350.77, 1
4326.15, 4011.79, 4292.31, 4151.28, 4347.69, 4586.67, 4095.9, 4627.69, 4210.77, 4244.1, 4212.82, 4288.21, 4632.82, 4398.46, 0
4275.38, 4010.77, 4243.59, 4119.49, 4326.67, 4612.31, 4060, 4588.21, 4173.33, 4210.77, 4179.49, 4260.51, 4580.51, 4325.13, 0
4300, 4024.62, 4276.92, 4122.05, 4329.23, 4618.46, 4082.56, 4608.21, 4194.36, 4225.13, 4193.85, 4288.72, 4593.33, 4369.23, 0
4277.95, 3974.36, 4248.21, 4103.08, 4313.85, 4612.82, 4078.46, 4615.9, 4209.23, 4238.97, 4202.05, 4276.92, 4589.23, 4360, 0
4320.51, 4033.33, 4253.33, 4137.44, 4327.18, 4602.56, 4051.79, 4593.85, 4189.23, 4213.33, 4184.62, 4271.28, 4592.31, 4381.54, 1
4306.67, 4044.1, 4263.08, 4139.49, 4337.95, 4582.56, 4081.54, 4609.23, 4197.95, 4231.79, 4178.46, 4281.03, 4607.18, 4353.33, 0
4335.9, 3984.1, 4273.33, 4109.74, 4349.23, 4631.79, 4090.26, 4613.85, 4203.59, 4247.18, 4215.38, 4298.97, 4622.05, 4393.85, 1
4300, 4003.08, 4250.77, 4136.41, 4327.69, 4617.44, 4053.85, 4609.74, 4192.82, 4233.33, 4217.44, 4284.1, 4623.59, 4373.33, 0
4282.56, 3981.03, 4248.72, 4110.77, 4344.1, 4615.38, 4077.44, 4614.87, 4200.51, 4236.41, 4193.85, 4268.72, 4602.56, 4343.59, 1
4349.23, 3996.41, 4288.21, 4125.13, 4354.36, 4629.23, 4085.64, 4607.69, 4206.15, 4257.44, 4226.67, 4300, 4641.03, 4409.23, 1
4454.87, 4039.49, 4281.03, 4134.36, 4326.67, 4587.18, 4069.23, 4613.85, 4204.1, 4257.95, 4305.64, 4345.64, 4796.92, 4551.79, 0
4296.41, 4001.54, 4261.54, 4123.59, 4335.38, 4624.62, 4071.28, 4602.05, 4203.59, 4239.49, 4195.38, 4282.56, 4593.33, 4368.21, 0
4365.13, 3980.51, 4290.26, 4122.56, 4343.08, 4624.1, 4083.08, 4606.15, 4205.64, 4264.62, 4232.82, 4306.67, 4658.97, 4428.21, 1
4303.08, 4005.13, 4263.59, 4124.1, 4331.79, 4613.85, 4073.33, 4600.51, 4191.28, 4222.05, 4203.08, 4285.64, 4603.08, 4356.41, 0
4306.67, 3996.41, 4263.59, 4106.15, 4333.85, 4629.74, 4083.59, 4616.41, 4205.64, 4235.9, 4206.15, 4291.79, 4602.05, 4376.41, 0
4327.18, 4024.62, 4270.77, 4116.41, 4342.56, 4617.95, 4066.15, 4600.51, 4202.56, 4244.62, 4203.08, 4288.72, 4600.51, 4369.74, 0
4369.74, 4062.05, 4295.38, 4151.79, 4341.54, 4616.92, 4078.46, 4606.67, 4206.67, 4236.41, 4228.21, 4298.46, 4628.72, 4431.79, 1
4299.49, 3990.77, 4261.03, 4108.72, 4329.23, 4618.46, 4084.1, 4616.41, 4208.21, 4237.44, 4196.41, 4281.54, 4584.62, 4346.67, 1
4280.51, 3994.87, 4248.21, 4111.28, 4321.54, 4600.51, 4038.97, 4596.41, 4192.31, 4217.44, 4187.18, 4266.67, 4609.23, 4333.33, 1
4297.44, 3996.41, 4265.13, 4129.23, 4325.64, 4615.38, 4052.31, 4606.15, 4205.13, 4234.36, 4218.97, 4289.74, 4617.95, 4367.18, 0
4444.62, 4050.26, 4306.15, 4144.1, 4321.54, 4587.18, 4071.28, 4586.15, 4160.51, 4223.08, 4269.23, 4323.59, 4733.33, 4520.51, 0
4435.38, 4088.21, 4298.97, 4169.74, 4317.95, 4592.31, 4058.97, 4589.23, 4173.85, 4219.49, 4174.36, 4312.31, 4655.9, 4473.85, 0
4289.23, 3975.9, 4266.67, 4105.13, 4325.64, 4599.49, 4093.33, 4615.9, 4200.51, 4226.67, 4210.26, 4285.64, 4624.62, 4380.51, 1
4276.41, 3991.79, 4254.87, 4106.15, 4325.13, 4617.44, 4059.49, 4615.38, 4202.05, 4228.72, 4198.46, 4272.31, 4602.56, 4342.56, 0
4307.69, 4023.59, 4262.56, 4108.72, 4353.33, 4626.15, 4071.79, 4611.79, 4208.21, 4239.49, 4208.21, 4270.77, 4601.54, 4358.97, 0
4324.1, 4046.67, 4264.1, 4122.56, 4349.74, 4625.64, 4109.74, 4632.82, 4226.15, 4248.21, 4236.41, 4297.95, 4630.26, 4375.9, 1
4282.05, 4027.69, 4264.62, 4121.03, 4358.97, 4633.85, 4083.59, 4636.41, 4216.92, 4248.72, 4204.1, 4285.13, 4578.97, 4352.82, 0
4280, 3971.28, 4245.64, 4078.46, 4347.69, 4635.38, 4089.74, 4634.36, 4222.05, 4255.9, 4216.92, 4288.21, 4603.59, 4349.74, 0
4318.46, 4012.31, 4245.64, 4119.49, 4329.74, 4595.38, 4061.54, 4590.26, 4188.21, 4228.72, 4197.95, 4271.79, 4608.21, 4384.1, 1
4283.08, 3999.49, 4263.08, 4108.72, 4330.26, 4610.26, 4071.79, 4619.49, 4207.69, 4230.77, 4210.77, 4282.56, 4606.15, 4364.1, 1
4257.44, 3960.51, 4260, 4117.95, 4333.85, 4624.62, 4066.67, 4623.59, 4211.79, 4224.62, 4176.41, 4269.23, 4575.38, 4309.74, 0
4290.77, 3942.56, 4237.44, 4102.05, 4315.9, 4608.21, 4073.85, 4619.49, 4201.54, 4251.28, 4195.38, 4285.13, 4676.92, 4389.74, 1
4275.9, 3985.64, 4244.1, 4110.26, 4335.9, 4629.74, 4087.69, 4610.26, 4197.44, 4227.18, 4185.64, 4256.92, 4585.64, 4329.74, 1
4312.82, 4023.08, 4258.46, 4125.13, 4340.51, 4621.54, 4079.49, 4603.59, 4212.31, 4242.05, 4203.08, 4285.64, 4599.49, 4376.92, 0
4426.67, 4086.15, 4310.77, 4169.23, 4326.15, 4596.92, 4058.97, 4597.44, 4177.95, 4220, 4224.62, 4316.92, 4653.33, 4482.05, 0
4349.23, 4043.08, 4277.44, 4121.03, 4342.05, 4621.54, 4088.72, 4604.62, 4187.69, 4232.82, 4208.21, 4294.87, 4612.31, 4394.87, 0
4264.62, 3968.21, 4240, 4091.79, 4339.49, 4630.26, 4073.85, 4634.87, 4207.18, 4241.03, 4213.33, 4269.23, 4602.56, 4332.82, 0
4295.38, 3982.05, 4263.59, 4106.15, 4327.18, 4626.15, 4083.08, 4627.69, 4211.79, 4245.64, 4208.72, 4294.87, 4598.97, 4369.23, 0
4320.51, 4035.9, 4275.9, 4122.05, 4347.18, 4615.38, 4104.1, 4615.38, 4210.77, 4237.44, 4225.64, 4300.51, 4633.33, 4377.95, 1
4318.97, 3983.59, 4262.56, 4107.18, 4328.21, 4622.56, 4110.77, 4640, 4224.1, 4222.05, 4164.62, 4295.38, 4608.72, 4376.41, 1
4343.59, 3971.79, 4263.59, 4118.46, 4320, 4604.62, 4080, 4621.03, 4206.67, 4257.44, 4205.64, 4303.59, 4700.51, 4436.92, 1
4247.18, 4036.92, 4261.03, 4126.15, 4338.97, 4625.64, 4074.36, 4609.23, 4191.79, 4226.67, 4177.95, 4260.51, 4552.31, 4290.26, 1
4323.08, 4003.08, 4266.15, 4133.85, 4344.62, 4609.74, 4068.21, 4594.87, 4196.92, 4240, 4220, 4292.82, 4623.59, 4378.97, 0
4288.21, 4006.15, 4248.72, 4097.44, 4333.33, 4624.1, 4081.03, 4615.9, 4206.15, 4239.49, 4204.1, 4271.79, 4592.82, 4338.97, 0
4301.54, 4003.59, 4264.1, 4107.18, 4340.51, 4615.9, 4095.9, 4618.97, 4201.54, 4220.51, 4184.1, 4294.36, 4625.13, 4365.64, 1
4277.95, 3962.05, 4238.46, 4097.95, 4333.33, 4608.21, 4070.26, 4600, 4183.59, 4228.72, 4191.28, 4261.54, 4585.64, 4336.41, 1
4422.05, 4064.62, 4296.92, 4153.85, 4327.18, 4612.31, 4052.31, 4610.77, 4190.77, 4235.38, 4241.03, 4315.9, 4675.9, 4482.05, 0
4294.36, 3999.49, 4264.62, 4112.31, 4333.85, 4626.15, 4067.18, 4625.13, 4201.54, 4222.56, 4194.87, 4284.1, 4611.79, 4358.46, 0
4279.49, 3955.9, 4263.08, 4112.82, 4336.41, 4634.36, 4078.97, 4638.97, 4212.82, 4240.51, 4212.82, 4291.28, 4613.33, 4342.05, 0
4290.77, 4001.54, 4250.26, 4106.67, 4345.64, 4582.56, 4099.49, 4618.46, 4211.28, 4240, 4194.87, 4268.72, 4584.62, 4345.64, 0
4307.69, 4003.08, 4244.62, 4121.03, 4340.51, 4621.54, 4076.41, 4587.18, 4173.85, 4231.28, 4192.31, 4283.59, 4595.9, 4378.97, 0
4326.15, 3970.26, 4266.15, 4108.72, 4344.1, 4614.36, 4083.59, 4625.64, 4217.95, 4260.51, 4216.41, 4298.97, 4609.23, 4385.64, 1
4280, 3965.13, 4246.67, 4105.13, 4326.15, 4614.36, 4045.13, 4612.31, 4207.18, 4227.18, 4191.79, 4270.77, 4608.72, 4338.46, 1
4230.26, 4015.38, 4242.05, 4123.59, 4342.56, 4614.87, 4049.74, 4588.72, 4170.77, 4173.85, 4123.59, 4233.85, 4475.9, 4266.15, 0
4269.23, 3965.64, 4281.03, 4124.1, 4332.31, 4625.13, 4067.18, 4614.87, 4193.33, 4218.97, 4186.67, 4288.21, 4589.74, 4322.05, 0
4344.1, 3989.74, 4261.03, 4131.79, 4347.69, 4602.05, 4063.08, 4600, 4190.26, 4228.21, 4195.9, 4276.92, 4589.74, 4387.69, 1
4293.85, 4024.62, 4248.72, 4124.62, 4334.87, 4585.64, 4076.41, 4593.33, 4180.51, 4201.54, 4186.15, 4272.31, 4582.56, 4353.33, 0
4253.85, 3980.51, 4233.33, 4095.38, 4339.49, 4606.67, 4065.13, 4591.28, 4180, 4211.79, 4178.97, 4256.41, 4592.31, 4324.62, 1
4298.46, 4003.59, 4263.59, 4121.03, 4338.97, 4624.1, 4070.77, 4628.21, 4208.21, 4238.46, 4211.79, 4284.62, 4589.23, 4361.54, 0
4294.36, 4023.59, 4255.38, 4123.08, 4330.26, 4582.56, 4092.31, 4612.82, 4201.54, 4227.18, 4196.92, 4277.44, 4593.33, 4349.74, 0
4295.38, 4018.97, 4255.9, 4117.95, 4329.74, 4614.87, 4087.69, 4610.26, 4189.74, 4220, 4190.26, 4274.36, 4577.95, 4346.67, 0
4312.82, 4024.1, 4273.33, 4118.97, 4341.54, 4616.92, 4110.26, 4621.54, 4223.08, 4240.51, 4212.82, 4293.85, 4621.54, 4362.56, 1
4281.03, 4001.54, 4261.03, 4141.03, 4336.41, 4622.05, 4047.69, 4608.72, 4199.49, 4228.72, 4199.49, 4273.85, 4627.69, 4338.97, 1
4357.44, 3995.38, 4289.74, 4120.51, 4352.31, 4624.1, 4089.23, 4616.92, 4206.15, 4258.46, 4223.59, 4305.64, 4627.18, 4402.56, 1
4314.36, 4028.72, 4266.15, 4125.13, 4355.9, 4627.69, 4109.74, 4606.15, 4210.77, 4236.41, 4206.67, 4284.62, 4623.08, 4371.79, 1
4303.59, 4017.95, 4251.28, 4118.97, 4349.74, 4577.44, 4089.23, 4611.79, 4204.1, 4235.38, 4207.18, 4286.15, 4603.59, 4361.03, 0
4310.77, 3994.87, 4270.77, 4099.49, 4336.41, 4633.85, 4090.26, 4638.97, 4237.95, 4277.95, 4234.36, 4309.23, 4627.69, 4388.72, 0
4296.41, 3990.26, 4258.46, 4091.28, 4345.64, 4623.08, 4073.85, 4607.69, 4204.62, 4240, 4204.62, 4277.44, 4606.15, 4363.59, 0
4347.18, 3992.82, 4287.18, 4137.44, 4354.87, 4632.31, 4084.62, 4621.03, 4211.79, 4257.95, 4210.77, 4292.31, 4624.62, 4398.97, 1
4318.97, 4022.56, 4253.85, 4127.18, 4346.67, 4632.31, 4080.51, 4609.23, 4207.69, 4255.38, 4211.79, 4291.79, 4612.31, 4388.21, 0
4273.33, 4003.59, 4249.74, 4093.33, 4342.56, 4613.33, 4055.9, 4590.26, 4182.05, 4219.49, 4191.28, 4270.77, 4613.85, 4329.74, 1
4388.21, 4008.21, 4264.1, 4126.67, 4359.49, 4614.36, 4077.44, 4594.36, 4188.21, 4246.67, 4228.72, 4296.41, 4654.87, 4450.77, 1
4307.18, 4021.03, 4264.62, 4112.82, 4343.59, 4623.59, 4106.67, 4623.59, 4220, 4238.97, 4212.82, 4295.9, 4624.62, 4368.21, 1
4272.31, 3999.49, 4252.82, 4106.67, 4336.92, 4618.46, 4075.38, 4608.72, 4192.31, 4213.33, 4193.85, 4268.72, 4580, 4323.08, 0
4291.79, 3977.95, 4261.03, 4108.72, 4322.56, 4627.69, 4084.62, 4629.23, 4221.54, 4247.69, 4212.31, 4286.67, 4597.95, 4362.05, 0
4267.18, 3968.21, 4244.62, 4089.74, 4330.77, 4612.82, 4063.08, 4595.38, 4184.62, 4216.92, 4196.92, 4262.56, 4600.51, 4348.72, 1
4317.44, 4021.54, 4282.56, 4111.28, 4349.23, 4632.31, 4090.77, 4635.9, 4222.05, 4252.31, 4230.77, 4302.56, 4623.59, 4392.31, 0
4280.51, 3967.18, 4265.13, 4106.67, 4321.54, 4599.49, 4044.62, 4582.56, 4170.77, 4198.97, 4178.97, 4273.85, 4599.49, 4334.36, 1
4280, 3988.72, 4257.95, 4108.21, 4322.05, 4612.31, 4053.85, 4626.15, 4202.56, 4242.56, 4196.41, 4276.41, 4593.85, 4353.85, 0
4324.1, 4015.9, 4268.72, 4121.54, 4317.44, 4617.95, 4067.18, 4616.41, 4202.56, 4236.92, 4209.23, 4287.18, 4617.95, 4381.03, 0
4276.92, 3983.59, 4260, 4119.49, 4348.21, 4625.13, 4072.82, 4628.21, 4209.74, 4232.31, 4211.28, 4281.03, 4606.67, 4341.54, 0
4341.03, 4018.97, 4264.62, 4137.44, 4322.05, 4594.36, 4070.26, 4586.15, 4176.41, 4205.13, 4186.15, 4281.54, 4603.08, 4393.33, 1
4280, 4018.97, 4264.62, 4111.28, 4336.92, 4608.72, 4042.05, 4594.36, 4183.59, 4218.97, 4192.82, 4272.31, 4620, 4345.13, 1
4270.26, 3975.9, 4248.21, 4097.95, 4336.41, 4614.87, 4070.26, 4624.62, 4198.97, 4224.1, 4195.38, 4267.69, 4586.15, 4331.28, 0
4274.87, 3995.38, 4238.97, 4100.51, 4335.9, 4622.56, 4105.64, 4606.67, 4212.82, 4223.08, 4191.79, 4269.74, 4565.64, 4317.95, 0
4362.56, 4052.82, 4272.82, 4148.72, 4337.44, 4616.92, 4079.49, 4614.87, 4203.59, 4229.23, 4220.51, 4289.74, 4626.67, 4399.49, 0
4328.21, 4022.05, 4265.13, 4125.64, 4332.31, 4612.82, 4075.9, 4604.1, 4196.92, 4222.56, 4164.1, 4288.72, 4615.38, 4381.03, 0
4254.87, 3987.18, 4234.36, 4096.92, 4338.46, 4603.08, 4065.13, 4591.28, 4177.44, 4208.72, 4174.87, 4254.87, 4590.77, 4328.72, 1
4259.49, 4000.51, 4249.23, 4118.46, 4342.05, 4631.28, 4105.64, 4620, 4201.54, 4217.95, 4186.15, 4264.62, 4555.38, 4333.33, 1
4280.51, 4008.72, 4246.15, 4117.95, 4324.62, 4602.56, 4032.31, 4613.85, 4202.56, 4229.23, 4196.92, 4260, 4609.74, 4337.95, 1
4326.15, 3972.82, 4265.13, 4094.87, 4332.31, 4621.54, 4105.13, 4641.54, 4226.15, 4234.36, 4233.85, 4309.74, 4645.13, 4389.23, 1
4342.56, 4023.08, 4271.28, 4137.95, 4317.95, 4592.31, 4067.69, 4590.77, 4177.44, 4207.69, 4187.18, 4282.05, 4598.97, 4394.87, 1
4300.51, 4021.54, 4266.67, 4124.1, 4335.9, 4613.33, 4073.33, 4604.62, 4206.15, 4247.18, 4190.26, 4278.97, 4607.69, 4366.67, 0
4285.13, 3988.72, 4262.05, 4109.23, 4319.49, 4622.56, 4071.28, 4609.74, 4197.44, 4242.56, 4208.72, 4287.18, 4623.08, 4360, 0
4284.1, 4018.97, 4265.64, 4122.56, 4339.49, 4614.87, 4038.46, 4596.41, 4185.64, 4220, 4198.46, 4277.95, 4619.49, 4352.31, 1
4403.59, 4079.49, 4278.97, 4166.67, 4343.59, 4620.51, 4078.97, 4591.28, 4179.49, 4234.87, 4215.38, 4300.51, 4634.87, 4455.9, 0
4305.13, 4016.41, 4260, 4127.18, 4342.05, 4585.13, 4091.79, 4604.62, 4179.49, 4227.69, 4201.54, 4284.1, 4600.51, 4364.1, 0
4300, 4010.26, 4260, 4128.72, 4325.64, 4587.69, 4052.31, 4582.56, 4171.28, 4195.9, 4178.97, 4265.13, 4581.54, 4360.51, 1
4277.95, 3988.72, 4257.44, 4106.15, 4327.18, 4623.08, 4058.97, 4622.56, 4205.13, 4214.87, 4192.31, 4283.08, 4606.15, 4351.28, 0
4321.03, 3978.46, 4254.87, 4091.79, 4320, 4608.21, 4086.67, 4622.05, 4212.31, 4221.03, 4166.15, 4287.69, 4610.26, 4370.26, 1
4294.36, 4034.36, 4267.18, 4139.49, 4343.59, 4621.03, 4084.62, 4601.54, 4175.38, 4220, 4190.26, 4269.74, 4598.97, 4338.46, 1
4302.05, 3994.87, 4252.82, 4107.69, 4332.82, 4614.87, 4078.97, 4615.9, 4208.21, 4228.21, 4202.05, 4276.41, 4586.15, 4344.62, 1
4289.74, 4007.69, 4248.21, 4122.05, 4331.28, 4603.08, 4059.49, 4598.97, 4198.97, 4211.79, 4181.54, 4264.1, 4583.59, 4356.92, 1
4324.1, 4023.08, 4275.9, 4135.38, 4333.85, 4616.92, 4082.56, 4631.28, 4212.82, 4231.79, 4195.9, 4285.64, 4593.33, 4379.49, 0
4282.05, 3986.15, 4251.79, 4110.77, 4317.44, 4605.64, 4048.21, 4599.49, 4189.74, 4199.49, 4167.69, 4254.87, 4575.9, 4329.23, 1
4276.92, 3963.08, 4231.28, 4105.13, 4320.51, 4591.28, 4073.33, 4598.46, 4192.82, 4219.49, 4178.46, 4266.67, 4596.92, 4348.72, 1
4291.79, 3995.38, 4264.1, 4119.49, 4341.54, 4605.13, 4050.26, 4597.44, 4184.62, 4205.13, 4178.46, 4271.28, 4591.79, 4346.15, 1
4280.51, 3976.92, 4263.59, 4107.69, 4335.38, 4627.18, 4076.41, 4626.67, 4210.77, 4233.33, 4210.26, 4286.15, 4610.77, 4350.77, 0
4448.21, 4100.51, 4300.51, 4186.67, 4346.15, 4610.26, 4077.95, 4605.13, 4204.1, 4268.21, 4248.72, 4328.72, 4673.85, 4497.95, 0
